JobID|UID|JobName|ElapsedRaw|TimelimitRaw|TotalCPU|CPUTimeRAW|Planned|NNodes|NCPUS|MaxRSS|ReqMem
5706504.extern||extern|11426||00:00:00|11426||1|1||
5706505|1483805427|convert_parquet|11012|240|03:01:54|11012|01:32:20|1|1||32G
5706505.batch||batch|11012||03:01:54|11012||1|1|6698944K|
5706505.extern||extern|11012||00:00:00|11012||1|1||
5706506|1483805427|convert_parquet|11184|240|03:04:47|11184|01:32:20|1|1||32G
5706506.batch||batch|11184||03:04:47|11184||1|1|6839616K|
5706506.extern||extern|11184||00:00:00|11184||1|1||
5706507|1483805427|convert_parquet|11013|240|03:02:01|11013|01:32:20|1|1||32G
5706507.batch||batch|11013||03:02:01|11013||1|1|6787520K|
5706507.extern||extern|11013||00:00:00|11013||1|1||
5706508|1483805427|convert_parquet|11098|240|03:03:23|11098|01:32:20|1|1||32G
5706508.batch||batch|11098||03:03:23|11098||1|1|6748096K|
5706508.extern||extern|11098||00:00:00|11098||1|1||
5706509|1483805427|convert_parquet|11033|240|03:02:15|11033|01:32:20|1|1||32G
5706509.batch||batch|11033||03:02:15|11033||1|1|6683.50M|
5706509.extern||extern|11033||00:00:00|11033||1|1||
5706510|1483805427|convert_parquet|11291|240|03:02:30|11291|01:32:51|1|1||32G
5706510.batch||batch|11291||03:02:30|11291||1|1|6437M|
5706510.extern||extern|11291||00:00:00|11291||1|1||
5706511|1483805427|convert_parquet|11151|240|03:00:39|11151|01:32:51|1|1||32G
5706511.batch||batch|11151||03:00:39|11151||1|1|6544960K|
5706511.extern||extern|11151||00:00:00|11151||1|1||
5706512|1483805427|convert_parquet|10977|240|03:00:55|10977|01:32:51|1|1||32G
5706512.batch||batch|10977||03:00:55|10977||1|1|6794304K|
5706512.extern||extern|10977||00:00:00|10977||1|1||
5706513|1483805427|convert_parquet|10969|240|03:00:41|10969|01:32:51|1|1||32G
5706513.batch||batch|10969||03:00:41|10969||1|1|6743424K|
5706513.extern||extern|10969||00:00:00|10969||1|1||
5706514|1483805427|convert_parquet|11004|240|03:01:23|11004|01:32:51|1|1||32G
5706514.batch||batch|11004||03:01:23|11004||1|1|6392896K|
5706514.extern||extern|11004||00:00:00|11004||1|1||
5706515|1483805427|convert_parquet|10994|240|03:01:13|10994|01:32:50|1|1||32G
5706515.batch||batch|10994||03:01:13|10994||1|1|6618944K|
5706515.extern||extern|10994||00:00:00|10994||1|1||
5706516|1483805427|convert_parquet|11021|240|03:01:42|11021|01:32:50|1|1||32G
5706516.batch||batch|11021||03:01:42|11021||1|1|6518656K|
5706516.extern||extern|11021||00:00:00|11021||1|1||
5706517|1483805427|convert_parquet|11332|240|03:03:21|11332|01:32:50|1|1||32G
5706517.batch||batch|11332||03:03:21|11332||1|1|6370.50M|
5706517.extern||extern|11332||00:00:00|11332||1|1||
5706518|1483805427|convert_parquet|11275|240|03:02:33|11275|01:32:50|1|1||32G
5706518.batch||batch|11275||03:02:33|11275||1|1|6720768K|
5706518.extern||extern|11275||00:00:00|11275||1|1||
5706519|1483805427|convert_parquet|11072|240|03:02:24|11072|01:32:50|1|1||32G
5706519.batch||batch|11072||03:02:24|11072||1|1|6394176K|
5706519.extern||extern|11072||00:00:00|11072||1|1||
5706520|1483805427|convert_parquet|11098|240|03:02:55|11098|01:32:50|1|1||32G
5706520.batch||batch|11098||03:02:55|11098||1|1|6490432K|
5706520.extern||extern|11098||00:00:00|11098||1|1||
5706521|1483805427|convert_parquet|11089|240|03:02:47|11089|01:32:50|1|1||32G
5706521.batch||batch|11089||03:02:47|11089||1|1|6559872K|
5706521.extern||extern|11089||00:00:00|11089||1|1||
5706522|1483805427|convert_parquet|11050|240|03:02:11|11050|01:32:50|1|1||32G
5706522.batch||batch|11050||03:02:11|11050||1|1|6557056K|
5706522.extern||extern|11050||00:00:00|11050||1|1||
5706523|1483805427|convert_parquet|10996|240|03:01:18|10996|01:32:50|1|1||32G
5706523.batch||batch|10996||03:01:18|10996||1|1|6448.50M|
5706523.extern||extern|10997||00:00:00|10997||1|1||
5706524|1483805427|convert_parquet|11362|240|03:03:48|11362|01:33:02|1|1||32G
5706524.batch||batch|11362||03:03:48|11362||1|1|6383.50M|
5706524.extern||extern|11362||00:00:00|11362||1|1||
5706525|1483805427|convert_parquet|11272|240|03:03:34|11272|01:33:02|1|1||32G
5706525.batch||batch|11272||03:03:34|11272||1|1|6714048K|
5706525.extern||extern|11272||00:00:00|11272||1|1||
5706526|1483805427|convert_parquet|10962|240|03:01:08|10962|01:33:02|1|1||32G
5706526.batch||batch|10962||03:01:08|10962||1|1|6633M|
5706526.extern||extern|10962||00:00:00|10962||1|1||
5706527|1483805427|convert_parquet|11101|240|03:03:30|11101|01:33:02|1|1||32G
5706527.batch||batch|11101||03:03:30|11101||1|1|6687040K|
5706527.extern||extern|11101||00:00:00|11101||1|1||
5706528|1483805427|convert_parquet|10867|240|02:59:41|10867|01:33:02|1|1||32G
5706528.batch||batch|10867||02:59:41|10867||1|1|6947008K|
5706528.extern||extern|10868||00:00:00|10868||1|1||
5706529|1483805427|convert_parquet|11093|240|03:03:24|11093|01:33:02|1|1||32G
5706529.batch||batch|11093||03:03:24|11093||1|1|6568832K|
5706529.extern||extern|11093||00:00:00|11093||1|1||
5706530|1483805427|convert_parquet|10978|240|03:01:29|10978|01:33:02|1|1||32G
5706530.batch||batch|10978||03:01:29|10978||1|1|6652032K|
5706530.extern||extern|10978||00:00:00|10978||1|1||
5706531|1483805427|convert_parquet|11483|240|03:05:28|11483|01:33:21|1|1||32G
5706531.batch||batch|11483||03:05:28|11483||1|1|6708992K|
5706531.extern||extern|11483||00:00:00|11483||1|1||
5706532|1483805427|convert_parquet|11416|240|03:05:05|11416|01:33:21|1|1||32G
5706532.batch||batch|11416||03:05:05|11416||1|1|6813440K|
5706532.extern||extern|11416||00:00:00|11416||1|1||
5706533|1483805427|convert_parquet|10998|240|03:01:15|10998|01:33:21|1|1||32G
5706533.batch||batch|10998||03:01:15|10998||1|1|6942336K|
5706533.extern||extern|10998||00:00:00|10998||1|1||
5706534|1483805427|convert_parquet|11217|240|03:04:55|11217|01:33:21|1|1||32G
5706534.batch||batch|11217||03:04:55|11217||1|1|6593600K|
5706534.extern||extern|11217||00:00:00|11217||1|1||
5706535|1483805427|convert_parquet|11023|240|03:01:46|11023|01:33:21|1|1||32G
5706535.batch||batch|11023||03:01:46|11023||1|1|6512512K|
5706535.extern||extern|11023||00:00:00|11023||1|1||
5706536|1483805427|convert_parquet|11222|240|03:04:53|11222|01:33:21|1|1||32G
5706536.batch||batch|11222||03:04:53|11222||1|1|6345.50M|
5706536.extern||extern|11222||00:00:00|11222||1|1||
5706537|1483805427|convert_parquet|11054|240|03:02:15|11054|01:33:21|1|1||32G
5706537.batch||batch|11054||03:02:15|11054||1|1|6643008K|
5706537.extern||extern|11054||00:00:00|11054||1|1||
5706538|1483805427|convert_parquet|11339|240|03:03:53|11339|01:33:53|1|1||32G
5706538.batch||batch|11339||03:03:53|11339||1|1|6473472K|
5706538.extern||extern|11339||00:00:00|11339||1|1||
5706539|1483805427|convert_parquet|11299|240|03:03:36|11299|01:33:53|1|1||32G
5706539.batch||batch|11299||03:03:36|11299||1|1|6563520K|
5706539.extern||extern|11299||00:00:00|11299||1|1||
5706540|1483805427|convert_parquet|10973|240|03:01:20|10973|01:33:53|1|1||32G
5706540.batch||batch|10973||03:01:20|10973||1|1|6357760K|
5706540.extern||extern|10973||00:00:00|10973||1|1||
5706541|1483805427|convert_parquet|11123|240|03:03:51|11123|01:33:53|1|1||32G
5706541.batch||batch|11123||03:03:51|11123||1|1|6714496K|
5706541.extern||extern|11123||00:00:00|11123||1|1||
5706542|1483805427|convert_parquet|10959|240|03:01:11|10959|01:33:53|1|1||32G
5706542.batch||batch|10959||03:01:11|10959||1|1|6726464K|
5706542.extern||extern|10959||00:00:00|10959||1|1||
5706543|1483805427|convert_parquet|11087|240|03:03:16|11087|01:33:53|1|1||32G
5706543.batch||batch|11087||03:03:16|11087||1|1|6821504K|
5706543.extern||extern|11087||00:00:00|11087||1|1||
5706544|1483805427|convert_parquet|10953|240|03:01:01|10953|01:33:53|1|1||32G
5706544.batch||batch|10953||03:01:01|10953||1|1|6642816K|
5706544.extern||extern|10953||00:00:00|10953||1|1||
5706545|1483805427|convert_parquet|11452|240|03:04:57|11452|01:33:53|1|1||32G
5706545.batch||batch|11452||03:04:57|11452||1|1|6326M|
5706545.extern||extern|11452||00:00:00|11452||1|1||
5706546|1483805427|convert_parquet|11349|240|03:04:06|11349|01:33:53|1|1||32G
5706546.batch||batch|11349||03:04:06|11349||1|1|6539008K|
5706546.extern||extern|11349||00:00:00|11349||1|1||
5706547|1483805427|convert_parquet|11244|240|03:05:20|11244|01:33:53|1|1||32G
5706547.batch||batch|11244||03:05:20|11244||1|1|6267.50M|
5706547.extern||extern|11244||00:00:00|11244||1|1||
5706548|1483805427|convert_parquet|11166|240|03:04:03|11166|01:33:53|1|1||32G
5706548.batch||batch|11166||03:04:03|11166||1|1|6152000K|
5706548.extern||extern|11166||00:00:00|11166||1|1||
5706549|1483805427|convert_parquet|11209|240|03:04:38|11209|01:33:53|1|1||32G
5706549.batch||batch|11209||03:04:38|11209||1|1|6458304K|
5706549.extern||extern|11209||00:00:00|11209||1|1||
5706550|1483805427|convert_parquet|11168|240|03:04:09|11168|01:33:53|1|1||32G
5706550.batch||batch|11168||03:04:09|11168||1|1|6468032K|
5706550.extern||extern|11168||00:00:00|11168||1|1||
5706551|1483805427|convert_parquet|11189|240|03:04:26|11189|01:33:53|1|1||32G
5706551.batch||batch|11189||03:04:26|11189||1|1|6554496K|
5706551.extern||extern|11189||00:00:00|11189||1|1||
5706552|1483805427|convert_parquet|11358|240|03:03:50|11358|01:33:53|1|1||32G
5706552.batch||batch|11358||03:03:50|11358||1|1|6361280K|
5706552.extern||extern|11358||00:00:00|11358||1|1||
5706553|1483805427|convert_parquet|11223|240|03:02:32|11223|01:33:53|1|1||32G
5706553.batch||batch|11223||03:02:32|11223||1|1|6595648K|
5706553.extern||extern|11223||00:00:00|11223||1|1||
5706554|1483805427|convert_parquet|10904|240|03:00:09|10904|01:33:53|1|1||32G
5706554.batch||batch|10904||03:00:09|10904||1|1|6648256K|
5706554.extern||extern|10904||00:00:00|10904||1|1||
5706555|1483805427|convert_parquet|11098|240|03:03:23|11098|01:33:53|1|1||32G
5706555.batch||batch|11098||03:03:23|11098||1|1|6609472K|
5706555.extern||extern|11098||00:00:00|11098||1|1||
5706556|1483805427|convert_parquet|10932|240|03:00:37|10932|01:33:53|1|1||32G
5706556.batch||batch|10932||03:00:37|10932||1|1|6525M|
5706556.extern||extern|10932||00:00:00|10932||1|1||
5706557|1483805427|convert_parquet|11135|240|03:04:00|11135|01:33:53|1|1||32G
5706557.batch||batch|11135||03:04:00|11135||1|1|7076672K|
5706557.extern||extern|11135||00:00:00|11135||1|1||
5706558|1483805427|convert_parquet|10879|240|02:59:48|10879|01:33:53|1|1||32G
5706558.batch||batch|10879||02:59:48|10879||1|1|7158208K|
5706558.extern||extern|10879||00:00:00|10879||1|1||
5706559|1483805427|convert_parquet|11527|240|03:06:27|11527|01:33:52|1|1||32G
5706559.batch||batch|11527||03:06:27|11527||1|1|6769984K|
5706559.extern||extern|11527||00:00:00|11527||1|1||
5706560|1483805427|convert_parquet|11411|240|03:04:46|11411|01:33:52|1|1||32G
5706560.batch||batch|11411||03:04:46|11411||1|1|6651008K|
5706560.extern||extern|11411||00:00:00|11411||1|1||
5706561|1483805427|convert_parquet|11071|240|03:02:28|11071|01:33:52|1|1||32G
5706561.batch||batch|11071||03:02:28|11071||1|1|6535808K|
5706561.extern||extern|11071||00:00:00|11071||1|1||
5706562|1483805427|convert_parquet|11288|240|03:05:59|11288|01:33:52|1|1||32G
5706562.batch||batch|11288||03:05:59|11288||1|1|6628M|
5706562.extern||extern|11288||00:00:00|11288||1|1||
5706563|1483805427|convert_parquet|11041|240|03:02:00|11041|01:33:52|1|1||32G
5706563.batch||batch|11041||03:02:00|11041||1|1|6541760K|
5706563.extern||extern|11041||00:00:00|11041||1|1||
5706564|1483805427|convert_parquet|11261|240|03:05:38|11261|01:33:52|1|1||32G
5706564.batch||batch|11261||03:05:38|11261||1|1|6688000K|
5706564.extern||extern|11261||00:00:00|11261||1|1||
5706565|1483805427|convert_parquet|11059|240|03:02:18|11059|01:33:52|1|1||32G
5706565.batch||batch|11059||03:02:18|11059||1|1|6754752K|
5706565.extern||extern|11059||00:00:00|11059||1|1||
5706566|1483805427|convert_parquet|11451|240|03:04:57|11451|01:33:52|1|1||32G
5706566.batch||batch|11451||03:04:57|11451||1|1|6674368K|
5706566.extern||extern|11451||00:00:00|11451||1|1||
5706567|1483805427|convert_parquet|11382|240|03:04:27|11382|01:33:52|1|1||32G
5706567.batch||batch|11382||03:04:27|11382||1|1|6683200K|
5706567.extern||extern|11382||00:00:00|11382||1|1||
5706568|1483805427|convert_parquet|11085|240|03:02:43|11085|01:33:52|1|1||32G
5706568.batch||batch|11085||03:02:43|11085||1|1|6662272K|
5706568.extern||extern|11085||00:00:00|11085||1|1||
5706569|1483805427|convert_parquet|11141|240|03:03:31|11141|01:33:52|1|1||32G
5706569.batch||batch|11141||03:03:31|11141||1|1|6790784K|
5706569.extern||extern|11141||00:00:00|11141||1|1||
5706570|1483805427|convert_parquet|11088|240|03:02:43|11088|01:33:52|1|1||32G
5706570.batch||batch|11088||03:02:43|11088||1|1|6497024K|
5706570.extern||extern|11088||00:00:00|11088||1|1||
5706571|1483805427|convert_parquet|11157|240|03:03:56|11157|01:33:52|1|1||32G
5706571.batch||batch|11157||03:03:56|11157||1|1|6332288K|
5706571.extern||extern|11157||00:00:00|11157||1|1||
5706572|1483805427|convert_parquet|11003|240|03:01:23|11003|01:33:52|1|1||32G
5706572.batch||batch|11003||03:01:23|11003||1|1|6943616K|
5706572.extern||extern|11003||00:00:00|11003||1|1||
5706573|1483805427|convert_parquet|11325|240|03:02:58|11325|01:33:52|1|1||32G
5706573.batch||batch|11325||03:02:58|11325||1|1|6536576K|
5706573.extern||extern|11325||00:00:00|11325||1|1||
5706574|1483805427|convert_parquet|11231|240|03:01:54|11231|01:33:52|1|1||32G
5706574.batch||batch|11231||03:01:54|11231||1|1|6402752K|
5706574.extern||extern|11231||00:00:00|11231||1|1||
5706575|1483805427|convert_parquet|11044|240|03:01:56|11044|01:33:52|1|1||32G
5706575.batch||batch|11044||03:01:56|11044||1|1|6664384K|
5706575.extern||extern|11044||00:00:00|11044||1|1||
5706576|1483805427|convert_parquet|10991|240|03:01:08|10991|01:33:52|1|1||32G
5706576.batch||batch|10991||03:01:08|10991||1|1|6882112K|
5706576.extern||extern|10991||00:00:00|10991||1|1||
5706577|1483805427|convert_parquet|11047|240|03:02:07|11047|01:33:52|1|1||32G
5706577.batch||batch|11047||03:02:07|11047||1|1|6732864K|
5706577.extern||extern|11047||00:00:00|11047||1|1||
5706578|1483805427|convert_parquet|10958|240|03:00:37|10958|01:33:52|1|1||32G
5706578.batch||batch|10958||03:00:37|10958||1|1|6694.50M|
5706578.extern||extern|10958||00:00:00|10958||1|1||
5706579|1483805427|convert_parquet|10996|240|03:01:11|10996|01:33:52|1|1||32G
5706579.batch||batch|10996||03:01:11|10996||1|1|6765888K|
5706579.extern||extern|10996||00:00:00|10996||1|1||
5706580|1483805427|convert_parquet|11339|240|03:03:11|11339|01:34:01|1|1||32G
5706580.batch||batch|11339||03:03:11|11339||1|1|6348224K|
5706580.extern||extern|11339||00:00:00|11339||1|1||
5706581|1483805427|convert_parquet|11267|240|03:02:35|11267|01:34:01|1|1||32G
5706581.batch||batch|11267||03:02:35|11267||1|1|6571648K|
5706581.extern||extern|11267||00:00:00|11267||1|1||
5706582|1483805427|convert_parquet|11111|240|03:03:00|11111|01:34:01|1|1||32G
5706582.batch||batch|11111||03:03:00|11111||1|1|6602432K|
5706582.extern||extern|11111||00:00:00|11111||1|1||
5706583|1483805427|convert_parquet|11105|240|03:03:02|11105|01:34:01|1|1||32G
5706583.batch||batch|11105||03:03:02|11105||1|1|6559040K|
5706583.extern||extern|11105||00:00:00|11105||1|1||
5706584|1483805427|convert_parquet|11103|240|03:03:00|11103|01:34:01|1|1||32G
5706584.batch||batch|11103||03:03:00|11103||1|1|6544448K|
5706584.extern||extern|11103||00:00:00|11103||1|1||
5706585|1483805427|convert_parquet|11078|240|03:02:40|11078|01:34:01|1|1||32G
5706585.batch||batch|11078||03:02:40|11078||1|1|6427072K|
5706585.extern||extern|11078||00:00:00|11078||1|1||
5706586|1483805427|convert_parquet|11126|240|03:03:25|11126|01:34:01|1|1||32G
5706586.batch||batch|11126||03:03:25|11126||1|1|6623616K|
5706586.extern||extern|11126||00:00:00|11126||1|1||
5706587|1483805427|convert_parquet|11343|240|03:03:32|11343|01:34:01|1|1||32G
5706587.batch||batch|11343||03:03:32|11343||1|1|6525760K|
5706587.extern||extern|11343||00:00:00|11343||1|1||
5706588|1483805427|convert_parquet|11208|240|03:02:33|11208|01:34:01|1|1||32G
5706588.batch||batch|11208||03:02:33|11208||1|1|6640576K|
5706588.extern||extern|11208||00:00:00|11208||1|1||
5706589|1483805427|convert_parquet|11081|240|03:03:09|11081|01:34:01|1|1||32G
5706589.batch||batch|11081||03:03:09|11081||1|1|6838080K|
5706589.extern||extern|11081||00:00:00|11081||1|1||
5706590|1483805427|convert_parquet|11124|240|03:03:53|11124|01:34:01|1|1||32G
5706590.batch||batch|11124||03:03:53|11124||1|1|6766272K|
5706590.extern||extern|11124||00:00:00|11124||1|1||
5706591|1483805427|convert_parquet|11140|240|03:04:09|11140|01:34:01|1|1||32G
5706591.batch||batch|11140||03:04:09|11140||1|1|6430912K|
5706591.extern||extern|11141||00:00:00|11141||1|1||
5706592|1483805427|convert_parquet|11095|240|03:03:24|11095|01:34:01|1|1||32G
5706592.batch||batch|11095||03:03:24|11095||1|1|6679168K|
5706592.extern||extern|11095||00:00:00|11095||1|1||
5706593|1483805427|convert_parquet|11043|240|03:02:33|11043|01:34:01|1|1||32G
5706593.batch||batch|11043||03:02:33|11043||1|1|6510016K|
5706593.extern||extern|11043||00:00:00|11043||1|1||
5706594|1483805427|convert_parquet|11310|240|03:02:51|11310|01:34:01|1|1||32G
5706594.batch||batch|11310||03:02:51|11310||1|1|6433152K|
5706594.extern||extern|11310||00:00:00|11310||1|1||
5706595|1483805427|convert_parquet|11210|240|03:01:44|11210|01:34:01|1|1||32G
5706595.batch||batch|11210||03:01:44|11210||1|1|6619840K|
5706595.extern||extern|11210||00:00:00|11210||1|1||
5706596|1483805427|convert_parquet|11061|240|03:02:13|11061|01:34:01|1|1||32G
5706596.batch||batch|11061||03:02:13|11061||1|1|6342400K|
5706596.extern||extern|11061||00:00:00|11061||1|1||
5706597|1483805427|convert_parquet|11042|240|03:02:02|11042|01:34:01|1|1||32G
5706597.batch||batch|11042||03:02:02|11042||1|1|6321472K|
5706597.extern||extern|11042||00:00:00|11042||1|1||
5706598|1483805427|convert_parquet|10943|240|03:00:27|10943|01:34:01|1|1||32G
5706598.batch||batch|10943||03:00:27|10943||1|1|6313856K|
5706598.extern||extern|10943||00:00:00|10943||1|1||
5706599|1483805427|convert_parquet|11017|240|03:01:33|11017|01:34:01|1|1||32G
5706599.batch||batch|11017||03:01:33|11017||1|1|6427904K|
5706599.extern||extern|11017||00:00:00|11017||1|1||
5706600|1483805427|convert_parquet|11046|240|03:02:09|11046|01:34:01|1|1||32G
5706600.batch||batch|11046||03:02:09|11046||1|1|6757952K|
5706600.extern||extern|11046||00:00:00|11046||1|1||
5706601|1483805427|convert_parquet|11422|240|03:04:32|11422|01:34:01|1|1||32G
5706601.batch||batch|11422||03:04:32|11422||1|1|6280064K|
5706601.extern||extern|11422||00:00:00|11422||1|1||
5706602|1483805427|convert_parquet|11268|240|03:03:54|11268|01:34:01|1|1||32G
5706602.batch||batch|11268||03:03:54|11268||1|1|6157.50M|
5706602.extern||extern|11268||00:00:00|11268||1|1||
5706603|1483805427|convert_parquet|11081|240|03:03:09|11081|01:34:01|1|1||32G
5706603.batch||batch|11081||03:03:09|11081||1|1|6747072K|
5706603.extern||extern|11081||00:00:00|11081||1|1||
5706605|1483805427|convert_parquet|11048|240|03:02:40|11048|01:34:00|1|1||32G
5706605.batch||batch|11048||03:02:40|11048||1|1|6852736K|
5706605.extern||extern|11048||00:00:00|11048||1|1||
5706606|1483805427|convert_parquet|11146|240|03:04:17|11146|01:34:00|1|1||32G
5706606.batch||batch|11146||03:04:17|11146||1|1|6610112K|
5706606.extern||extern|11146||00:00:00|11146||1|1||
5706607|1483805427|convert_parquet|11085|240|03:03:17|11085|01:34:00|1|1||32G
5706607.batch||batch|11085||03:03:17|11085||1|1|6619072K|
5706607.extern||extern|11085||00:00:00|11085||1|1||
5706608|1483805427|convert_parquet|11111|240|03:03:42|11111|01:34:00|1|1||32G
5706608.batch||batch|11111||03:03:42|11111||1|1|6616512K|
5706608.extern||extern|11111||00:00:00|11111||1|1||
5706609|1483805427|convert_parquet|11619|240|03:07:49|11619|01:34:22|1|1||32G
5706609.batch||batch|11619||03:07:49|11619||1|1|6528320K|
5706609.extern||extern|11619||00:00:00|11619||1|1||
5706610|1483805427|convert_parquet|11608|240|03:08:02|11608|01:34:22|1|1||32G
5706610.batch||batch|11608||03:08:02|11608||1|1|6555968K|
5706610.extern||extern|11608||00:00:00|11608||1|1||
5706611|1483805427|convert_parquet|11330|240|03:06:52|11330|01:34:22|1|1||32G
5706611.batch||batch|11330||03:06:52|11330||1|1|6458.50M|
5706611.extern||extern|11330||00:00:00|11330||1|1||
5706612|1483805427|convert_parquet|11383|240|03:07:38|11383|01:34:22|1|1||32G
5706612.batch||batch|11383||03:07:38|11383||1|1|6471936K|
5706612.extern||extern|11383||00:00:00|11383||1|1||
5706613|1483805427|convert_parquet|11332|240|03:06:52|11332|01:34:22|1|1||32G
5706613.batch||batch|11332||03:06:52|11332||1|1|6161.50M|
5706613.extern||extern|11332||00:00:00|11332||1|1||
5706614|1483805427|convert_parquet|11335|240|03:06:51|11335|01:34:22|1|1||32G
5706614.batch||batch|11335||03:06:51|11335||1|1|6369536K|
5706614.extern||extern|11335||00:00:00|11335||1|1||
5706615|1483805427|convert_parquet|11352|240|03:07:07|11352|01:34:22|1|1||32G
5706615.batch||batch|11352||03:07:07|11352||1|1|6334208K|
5706615.extern||extern|11352||00:00:00|11352||1|1||
5706616|1483805427|convert_parquet|11285|240|03:02:18|11285|01:34:22|1|1||32G
5706616.batch||batch|11285||03:02:18|11285||1|1|6337856K|
5706616.extern||extern|11285||00:00:00|11285||1|1||
5706617|1483805427|convert_parquet|11225|240|03:01:48|11225|01:34:22|1|1||32G
5706617.batch||batch|11225||03:01:48|11225||1|1|6590592K|
5706617.extern||extern|11225||00:00:00|11225||1|1||
5706618|1483805427|convert_parquet|11035|240|03:01:43|11035|01:34:22|1|1||32G
5706618.batch||batch|11035||03:01:43|11035||1|1|6427520K|
5706618.extern||extern|11035||00:00:00|11035||1|1||
5706619|1483805427|convert_parquet|10984|240|03:00:58|10984|01:34:22|1|1||32G
5706619.batch||batch|10984||03:00:58|10984||1|1|6619456K|
5706619.extern||extern|10984||00:00:00|10984||1|1||
5706620|1483805427|convert_parquet|11002|240|03:01:16|11002|01:34:22|1|1||32G
5706620.batch||batch|11002||03:01:16|11002||1|1|6583616K|
5706620.extern||extern|11003||00:00:00|11003||1|1||
5706621|1483805427|convert_parquet|11015|240|03:01:25|11015|01:34:22|1|1||32G
5706621.batch||batch|11015||03:01:25|11015||1|1|6415.50M|
5706621.extern||extern|11015||00:00:00|11015||1|1||
5706622|1483805427|convert_parquet|11060|240|03:02:18|11060|01:34:22|1|1||32G
5706622.batch||batch|11060||03:02:18|11060||1|1|6593088K|
5706622.extern||extern|11060||00:00:00|11060||1|1||
5706623|1483805427|convert_parquet|11630|240|03:07:47|11630|01:34:22|1|1||32G
5706623.batch||batch|11630||03:07:47|11630||1|1|6302656K|
5706623.extern||extern|11630||00:00:00|11630||1|1||
5706624|1483805427|convert_parquet|11495|240|03:06:32|11495|01:34:22|1|1||32G
5706624.batch||batch|11495||03:06:32|11495||1|1|6554176K|
5706624.extern||extern|11495||00:00:00|11495||1|1||
5706625|1483805427|convert_parquet|11333|240|03:06:48|11333|01:34:22|1|1||32G
5706625.batch||batch|11333||03:06:48|11333||1|1|6522752K|
5706625.extern||extern|11333||00:00:00|11333||1|1||
5706626|1483805427|convert_parquet|11360|240|03:07:13|11360|01:34:22|1|1||32G
5706626.batch||batch|11360||03:07:13|11360||1|1|6377728K|
5706626.extern||extern|11360||00:00:00|11360||1|1||
5706627|1483805427|convert_parquet|11412|240|03:08:09|11412|01:34:22|1|1||32G
5706627.batch||batch|11412||03:08:09|11412||1|1|6737664K|
5706627.extern||extern|11412||00:00:00|11412||1|1||
5706628|1483805427|convert_parquet|11335|240|03:06:53|11335|01:34:22|1|1||32G
5706628.batch||batch|11335||03:06:53|11335||1|1|6561408K|
5706628.extern||extern|11336||00:00:00|11336||1|1||
5706629|1483805427|convert_parquet|11279|240|03:05:58|11279|01:34:22|1|1||32G
5706629.batch||batch|11279||03:05:58|11279||1|1|6556096K|
5706629.extern||extern|11279||00:00:00|11279||1|1||
5706630|1483805427|convert_parquet|11526|240|03:06:04|11526|01:34:22|1|1||32G
5706630.batch||batch|11526||03:06:04|11526||1|1|6452672K|
5706630.extern||extern|11526||00:00:00|11526||1|1||
5706631|1483805427|convert_parquet|11403|240|03:04:52|11403|01:34:22|1|1||32G
5706631.batch||batch|11403||03:04:52|11403||1|1|6535552K|
5706631.extern||extern|11403||00:00:00|11403||1|1||
5706632|1483805427|convert_parquet|11175|240|03:04:11|11175|01:34:22|1|1||32G
5706632.batch||batch|11175||03:04:11|11175||1|1|6743680K|
5706632.extern||extern|11175||00:00:00|11175||1|1||
5706633|1483805427|convert_parquet|11281|240|03:05:55|11281|01:34:22|1|1||32G
5706633.batch||batch|11281||03:05:55|11281||1|1|6576.50M|
5706633.extern||extern|11281||00:00:00|11281||1|1||
5706634|1483805427|convert_parquet|11219|240|03:04:57|11219|01:34:22|1|1||32G
5706634.batch||batch|11219||03:04:57|11219||1|1|6676288K|
5706634.extern||extern|11219||00:00:00|11219||1|1||
5706635|1483805427|convert_parquet|11248|240|03:05:26|11248|01:34:22|1|1||32G
5706635.batch||batch|11248||03:05:26|11248||1|1|6566272K|
5706635.extern||extern|11248||00:00:00|11248||1|1||
5706636|1483805427|convert_parquet|11245|240|03:05:26|11245|01:34:22|1|1||32G
5706636.batch||batch|11245||03:05:26|11245||1|1|6398592K|
5706636.extern||extern|11245||00:00:00|11245||1|1||
5706637|1483805427|convert_parquet|11517|240|03:06:17|11517|01:34:22|1|1||32G
5706637.batch||batch|11517||03:06:17|11517||1|1|6231232K|
5706637.extern||extern|11517||00:00:00|11517||1|1||
5706638|1483805427|convert_parquet|11430|240|03:05:02|11430|01:34:22|1|1||32G
5706638.batch||batch|11430||03:05:02|11430||1|1|6254016K|
5706638.extern||extern|11430||00:00:00|11430||1|1||
5706639|1483805427|convert_parquet|10954|240|03:00:35|10954|01:34:22|1|1||32G
5706639.batch||batch|10954||03:00:35|10954||1|1|6329M|
5706639.extern||extern|10954||00:00:00|10954||1|1||
5706640|1483805427|convert_parquet|11203|240|03:04:44|11203|01:34:22|1|1||32G
5706640.batch||batch|11203||03:04:44|11203||1|1|6129.50M|
5706640.extern||extern|11203||00:00:00|11203||1|1||
5706641|1483805427|convert_parquet|11053|240|03:02:18|11053|01:34:22|1|1||32G
5706641.batch||batch|11053||03:02:18|11053||1|1|6551104K|
5706641.extern||extern|11053||00:00:00|11053||1|1||
